familyid,CT00
000106169850,910710
000106210658,211702
000105976792,211420
000106631301,121800
000106543464,211702
000105917039,701602
000106234070,212410
000106075959,211802
000106566665,195500
000084082986,211702
000106416952,211801
000106567166,211702
000078096433,101400
000105936388,211500
000106455564,211702
000106650207,910503
000106654413,910203
000106010009,211910
000106415841,211200
000105794022,221600
000106165929,211910
000106302701,900101
000106035969,211910
000106525608,211910
000106180834,543604
000106613061,185202
000106259786,212100
000009035500,212100
000105844722,212100
000105954898,211000
000106639833,211000
000105827860,211000
000106016628,211000
000105863932,211000
000106583399,211000
000106140645,211000
000105862342,211000
000106414921,143602
000106561204,701802
000106496856,211920
000105802219,211920
000106614130,211320
000106584094,237400
000106581177,190901
000106415419,211920
000106078004,117100
000106300089,300400
000106016178,211801
000006198030,211910
000106658116,211910
000106500890,700500
000106494493,212610
000106657089,231600
000106232044,211802
000105825758,211802
000106307963,211802
000105804999,302502
000105799470,211701
000106123665,192420
000106389259,211701
000105848593,192410
000106673403,211801
000106122075,211801
000106509409,211801
000106453648,211410
000106657673,219900
000106493421,211801
000105805783,231100
000106323719,211801
000106142634,573402
000105790400,211801
000106562909,211801
000106529550,192520
000106670277,211801
000106306959,211801
000106212930,211500
000106212757,211802
000106453779,211802
000106585707,530602
000106652005,531000
000106051841,530400
000056035102,531800
000106581711,531702
000105861477,482102
000106340058,531702
000106254927,531901
000106369959,530302
000106213088,530302
000105862766,531800
000029891460,531800
000106296804,531800
000105886133,531800
000106298092,405600
000106233388,531800
000106169643,531901
000106345341,482702
000106569011,402704
000106161357,531501
000106059569,531502
000106107107,531502
000106093935,531502
000106095107,531502
000106500515,531502
000105809402,531502
000106099698,531502
000106349007,532303
000106169368,500401
000105844874,111202
000106506435,530301
000106297957,530301
000106233168,530301
000106295743,530301
000105792059,530301
000106235246,530301
000106471941,530301
000106523290,530301
000106491500,531604
000105975288,531604
000106582835,531604
000106031211,531604
000062959307,531604
000106568492,531604
000106236255,531602
000105842709,531602
000106128500,531602
000105842115,531602
000106099677,531702
000106587429,531702
000106526659,531702
000106160259,531702
000106127567,531702
000106011283,530400
000106419691,530400
000106032500,530400
000105933440,530400
000105979994,530400
000106303163,530400
000106566322,530400
000106297834,500401
000105884738,530400
000106296037,530400
000106504967,530400
000106435222,530400
000106295196,406700
000106659515,531902
000060716875,531902
000106419895,531902
000105919502,531902
000106589552,531000
000105885598,531000
000106302489,531000
000105994150,531501
000106471140,530500
000106508916,530500
000106160995,532302
000106478710,532303
000105842628,531901
000106233032,531901
000105959136,532303
000105846601,531901
000105848776,531901
000008599962,531901
000106145446,531901
000106473435,405400
000106547866,530301
000106459563,530302
000105864946,530302
000106382891,530202
000106585095,531000
000106274785,531000
000106121692,530500
000106541763,530500
000105886803,530500
000105845244,530500
000106525365,530500
000106472154,530500
000106435094,530500
000106016063,530500
000094412346,530500
000106327925,531501
000095260342,531501
000106232785,531501
000040351389,531502
000106031240,531502
000105800068,531502
000105822108,531301
000106299666,531502
000105803299,531502
000106417801,531502
000106450289,532302
000106430251,532302
000079865450,532302
000106146227,531102
000106454343,532302
000106431545,532302
000106458630,532302
000105885616,531501
000106237010,531501
000106035922,531501
000106032929,531501
000106439739,531501
000106058165,531501
000106164680,204120
000106637653,531501
000106652063,531501
000106140093,531501
000105910503,531603
000106479350,531603
000106305330,531901
000106657432,530302
000106327399,531000
000106504124,531000
000106125578,531000
000105864328,531000
000105881133,531501
000106253154,530003
000106453122,405001
000106586407,531501
000106304876,531603
000105820499,407800
000106279507,531501
000106543150,550700
000105845100,531302
000106491652,531501
000106542560,503902
000106073509,531501
000105954885,532302
000105808171,532302
000105882516,530302
000106587377,530302
000105806409,530302
000105803702,530302
000041106837,530302
000106296532,530302
000047720064,530202
000106073782,531701
000105868335,531701
000106103823,531701
000106616585,531701
000105862313,531701
000105959291,531701
000106216492,531902
000106389791,531901
000106472057,531901
000106542146,531901
000106106957,407002
000105820889,531901
000106541535,531702
000106453538,531901
000106490724,531901
000106672761,532001
000106675670,405300
000106615843,531902
000105790450,531902
000106141285,531902
000106543058,531902
000106639260,531902
000106215213,531902
000106057300,531902
000106147090,531902
000106271520,531000
000106435277,432402
000106074039,531000
000106581960,530500
000106183777,530500
000059578409,531901
000105935285,531901
000106659803,531901
000106658629,531901
000106107924,531901
000106494236,532101
000105888928,531902
000106458672,531902
000106471755,400603
000106123830,531902
000007496400,531902
000106030396,531902
000106454872,531902
000105866511,533701
000106347712,531902
000105886612,531902
000106544907,532303
000106236742,531902
000105974004,532303
000106383083,531901
000106275846,532002
000106523025,206030
000106341033,532303
000103069286,531901
000106213703,531901
000041186650,531901
000106417429,531901
000106492302,531902
000106099619,531902
000106054506,532303
000106034743,269800
000106631597,531902
000106323890,531902
000105973566,531902
000105809216,532303
000106501401,531902
000029904712,531902
000106298097,531902
000106457294,532303
000106216811,531902
000106292156,532303
000106561660,532303
000040846751,500402
000106309570,532001
000106433204,531602
000105952082,531603
000105796692,531603
000106432253,531603
000106546920,531603
000106490826,531603
000106214131,531603
000105880496,531603
000106015185,531603
000106471831,531604
000106275278,531604
000106277110,531603
000105952846,531604
000106015960,531604
000106254642,531604
000106168595,531602
000106673830,531602
000007166854,531701
000106251301,531602
000105959607,531602
000106301763,531602
000106617748,531602
000106436095,531702
000106509556,501300
000106497069,531602
000004826272,500401
000105820012,531602
000106675544,531702
000106271703,531602
000106216455,531602
000106211463,531603
000106589599,531603
000106677407,531603
000106230296,531603
000106413658,531603
000106107775,531603
000106433602,531603
000106096828,531603
000106309986,531603
000106588954,531603
000106211905,531603
000106096030,531603
000106305233,531603
000106673678,531604
000106655744,530500
000106164923,530500
000105795722,530500
000106509072,530500
000106251835,530500
000106679527,530500
000106307955,530500
000106128937,530500
000106633112,530500
000106219880,531603
000106581481,531603
000106051095,531603
000106651392,531603
000106124828,531603
000105809339,531603
000039806343,531603
000106504776,531603
000063874915,531603
000106630944,531602
000106617670,203200
000106585532,531603
000007904049,531901
000106652762,531604
000105884165,531604
000091534851,531604
000059462078,530500
000105955543,531602
000106098972,502901
000106141434,531602
000106145250,531602
000105800259,531602
000106290447,204300
000105910134,533202
000105997666,531602
000101599716,531602
000105801344,531602
000106528266,531602
000106364530,531602
000106670531,531602
000106255517,531603
000106639202,531603
000047708877,531603
000106431008,531603
000105778679,530302
000106437986,531603
000106101973,531603
000106273742,530004
000106237112,531603
000106189118,534404
000105840553,531604
000105889911,531603
000106126061,481713
000028598710,531603
000106037911,531603
000106435497,531604
000106436875,531604
000106295882,531604
000106304716,531604
000105882854,531604
000106077456,531604
000106613545,531604
000106323502,531604
000105808333,531604
000106095880,531604
000106093736,531602
000105975550,531602
000105798018,531602
000106166645,503302
000106147414,531702
000106255389,531702
000106526858,531702
000105914662,530202
000106389084,531702
000106613448,531702
000106278247,531702
000106292457,531702
000106276282,531702
000105995669,407800
000106162206,531800
000105933453,530101
000105790311,531800
000106588255,531800
000105800843,534002
000106347869,531800
000106185287,531800
000105938377,531901
000106014870,531901
000055530819,531901
000093285825,531000
000106145438,531000
000106676480,531000
000105913718,531702
000093442596,531702
000106093197,531702
000106278077,531702
000106035008,530302
000105914471,530302
000105778637,530302
000105932680,530203
000106035799,530302
000106459856,530302
000106167523,530302
000105846449,530302
000106293806,407302
000106638227,531501
000106677643,531701
000106457710,531701
000105881706,531701
000105802560,531701
000106545563,531701
000105847610,531701
000106099994,407002
000106212312,531501
000105777610,531501
000027496937,531501
000106588019,531501
000106275299,531501
000106676566,531501
000105995122,531501
000106612531,531501
000106140962,531501
000047700507,531501
000039643731,531501
000106675955,531501
000079754825,531501
000106633308,531501
000106160987,531501
000106658098,531501
000106360264,530005
000106306174,531502
000106529903,532302
000106479753,531502
000105956109,531501
000106292274,531502
000083925517,531502
000106233964,531502
000106107262,532302
000105992807,532302
000106126320,531502
000105935667,530004
000106308508,532302
000106618082,532302
000105790028,532302
000106298220,531603
000105848412,532302
000106218795,532302
000106299726,532302
000106501215,532302
